uvig	jgi_sample_id	scaffold_id	ecosystem_classification	votu	length	start_coordinate	end_coordinate	is_whole_scaffold	total_genes	cds	tRNA	genomad_marker	topology	genomad_score	confidence	estimated_completeness	estimated_contamination	miuvig_quality	taxonomic_classification	taxonomic_classification_method	host_taxonomy_prediction	host_prediction_method	sequence_origin
IMGVR_UViG_2700989446_000001	2700989446	2701072285	;;;	vOTU_00000107	4747	0	4747	true	9	9	0	5	Linear	0.9074	High-confidence	44.47	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2706794568_000001	2706794568	2706808410	;;;	vOTU_00000254	8609	0	8609	true	15	15	0	8	Linear	0.9034	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio crassostreae	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2708743015_000001	2708743015	2708794605	Environmental;Terrestrial;Deep subsurface;Rock core/Sediment	vOTU_00000255	5112	858	5969	false	11	11	0	3	Provirus	0.9653	High-confidence	NA	0.0	Unsure	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Patescibacteria;c__Microgenomatia;;;;	k-mer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2710723501_000001	2710723501	2710724403	Environmental;Terrestrial;Deep subsurface;Rock core/Sediment	vOTU_00000256	7534	1	7534	false	13	13	0	7	Provirus	0.9266	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2710724136_000001	2710724136	2710767596	Engineered;Bioreactor;Anaerobic;Unclassified	vOTU_00000257	5701	0	5701	true	0	0	0	1	Linear	0.0231	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2710724137_000001	2710724137	2710767634	Engineered;Bioreactor;Anaerobic;Unclassified	vOTU_00000257	5701	0	5701	true	0	0	0	1	Linear	0.0231	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2711768105_000001	2711768105	2711788161	;;;	vOTU_00000258	6110	0	6110	true	8	8	0	4	Linear	0.7031	High-confidence	63.26	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio campbellii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2711768106_000001	2711768106	2711788898	;;;	vOTU_00000259	7651	0	7651	true	13	13	0	3	Linear	0.7447	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio campbellii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2711768155_000001	2711768155	2711797541	;;;	vOTU_00000222	5189	1	5189	false	9	9	0	2	Provirus	0.8943	High-confidence	76.14	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2711768192_000001	2711768192	2711800304	;;;	vOTU_00000260	7687	0	7687	true	12	12	0	3	Linear	0.8812	High-confidence	94.23	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei_A	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2711768360_000001	2711768360	2711816293	Environmental;Terrestrial;Deep subsurface;Rock core/Sediment	vOTU_00000261	5578	1	5578	false	9	9	0		Provirus	0.4927	High-confidence	68.31	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2713896763_000001	2713896763	2713903617	;;;	vOTU_00000262	12163	454	12616	false	18	18	0	6	Provirus	0.8962	High-confidence	55.18	0.0	Genome fragment	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium aquae	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2713896850_000001	2713896850	2713917550	;;;	vOTU_00000263	6585	0	6585	true	12	12	0	8	Linear	0.9769	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E amygdali	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2713896864_000001	2713896864	2713921526	;;;	vOTU_00000264	10384	0	10384	true	12	12	0	7	Linear	0.8984	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E avellanae	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2713896869_000001	2713896869	2713923163	;;;	vOTU_00000078	9162	1	9162	false	12	12	0	8	Provirus	0.9054	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E avellanae	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2713896878_000001	2713896878	2713925136	;;;	vOTU_00000265	7267	0	7267	true	11	11	0	5	Linear	0.8626	High-confidence	28.15	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio furnissii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2713896888_000001	2713896888	2713925775	;;;	vOTU_00000222	6869	666	7534	false	11	11	0	4	Provirus	0.9435	High-confidence	95.64	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2713897178_000002	2713897178	2713949329	;;;	vOTU_00000266	12371	956	13326	false	18	18	0	8	Provirus	0.8529	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A stutzeri_AD	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2713897178_000004	2713897178	2713949564	;;;	vOTU_00000267	11065	0	11065	true	18	18	0	8	Linear	0.6936	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A stutzeri_AD	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2713897254_000001	2713897254	2713957838	;;;	vOTU_00000268	6416	0	6416	true	9	9	0	8	Linear	0.9775	High-confidence	98.56	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E amygdali	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2713897258_000001	2713897258	2713958820	;;;	vOTU_00000269	5828	1	5828	false	9	9	0	1	Provirus	0.0101	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pneumoniae	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679068_000001	2724679068	2724701576	;;;	vOTU_00000270	11596	1728	13323	false	16	16	0	8	Provirus	0.8881	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679124_000001	2724679124	2724709951	;;;	vOTU_00000271	7435	0	7435	true	13	13	0	10	Linear	0.9597	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio cholerae	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679126_000001	2724679126	2724710667	;;;	vOTU_00000272	5096	811	5906	false	10	10	0	8	Provirus	0.9717	High-confidence	71.67	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679143_000001	2724679143	2724712633	;;;	vOTU_00000021	4656	0	4656	true	8	8	0	5	Linear	0.9765	High-confidence	72.21	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679435_000001	2724679435	2724731265	;;;	vOTU_00000021	4630	0	4630	true	8	8	0	5	Linear	0.9754	High-confidence	71.81	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679437_000002	2724679437	2724731353	;;;	vOTU_00000273	4965	1	4965	false	8	8	0	1	Provirus	0.6383	High-confidence	69.09	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679438_000001	2724679438	2724731370	;;;	vOTU_00000273	4963	1	4963	false	8	8	0	1	Provirus	0.596	High-confidence	69.07	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679439_000002	2724679439	2724731425	;;;	vOTU_00000273	4965	1	4965	false	8	8	0	1	Provirus	0.6524	High-confidence	69.10	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679441_000001	2724679441	2724731491	;;;	vOTU_00000273	4965	843	5807	false	8	8	0	1	Provirus	0.6571	High-confidence	69.10	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679442_000002	2724679442	2724731564	;;;	vOTU_00000273	4965	843	5807	false	8	8	0	1	Provirus	0.6571	High-confidence	69.10	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679447_000001	2724679447	2724731862	;;;	vOTU_00000021	4586	0	4586	true	8	8	0	5	Linear	0.9764	High-confidence	71.13	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679448_000001	2724679448	2724731884	;;;	vOTU_00000273	4965	1	4965	false	8	8	0	1	Provirus	0.6383	High-confidence	69.09	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679450_000001	2724679450	2724731978	;;;	vOTU_00000021	4591	0	4591	true	8	8	0	5	Linear	0.9775	High-confidence	71.20	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679451_000001	2724679451	2724732466	;;;	vOTU_00000021	4567	0	4567	true	8	8	0	5	Linear	0.9761	High-confidence	70.83	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2724679591_000001	2724679591	2724750985	;;;	vOTU_00000274	6900	1	6900	false	9	9	0	1	Provirus	0.418	High-confidence	86.85	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Gluconobacter_A;s__Gluconobacter_A thailandicus	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2728368918_000001	2728368918	2728371129	;;;	vOTU_00000275	7168	156	7323	false	10	10	0	8	Provirus	0.9762	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E amygdali	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2728368925_000001	2728368925	2728372593	;;;	vOTU_00000263	6801	1	6801	false	13	13	0	6	Provirus	0.9794	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E amygdali	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2728368963_000001	2728368963	2728379314	;;;	vOTU_00000276	5264	0	5264	true	8	8	0	1	Linear	0.011	High-confidence	96.41	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pneumoniae	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2728369113_000001	2728369113	2728398250	;;;	vOTU_00000277	7927	66	7992	false	11	11	0	1	Provirus	0.311	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus metallidurans	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2728369576_000001	2728369576	2728456560	;;;	vOTU_00000278	4912	0	4912	true	8	8	0	4	Linear	0.7705	High-confidence	71.07	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Ventosimonas;s__Ventosimonas gracilis	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2728369690_000001	2728369690	2728477313	;;;	vOTU_00000279	5017	1	5017	false	0	0	0		Provirus	0.1747	High-confidence	NA	0.0	Unsure	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Thermus;s__Thermus kawarayensis	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2731957637_000002	2731957637	2731981457	;;;	vOTU_00000280	5656	1	5656	false	9	9	0	5	Provirus	0.9303	High-confidence	61.13	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio mediterranei	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2731957827_000001	2731957827	2732014547	;;;	vOTU_00000281	5673	0	5673	true	9	9	0	5	Linear	0.9423	High-confidence	60.88	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio harveyi	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2731957830_000008	2731957830	2732014991	;;;	vOTU_00000045	8829	1	8829	false	16	16	0	7	Provirus	0.9311	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria meningitidis	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_2731957831_000001	2731957831	2732015232	;;;	vOTU_00000045	6370	1	6370	false	10	10	0	6	Provirus	0.9135	High-confidence	87.05	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria meningitidis	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_640963010_000003	640963010	640965803	Host-associated;Arthropoda;Unclassified;Unclassified	vOTU_00000282	6977	0	6977	true	9	9	0	7	Linear	0.9734	High-confidence	74.56	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio campbellii	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_640963020_000001	640963020	640963615	Host-associated;Unclassified;Unclassified;Unclassified	vOTU_00000283	9598	1	9598	false	14	14	0	8	Provirus	0.8658	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Vibrio;s__Vibrio cholerae	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_641210230_000001	641210230	641210215	;;;	vOTU_00000284	11066	0	11066	true	0	0	0	13	Linear	0.0336	High-confidence	93.65	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Lysinibacillus;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_641736122_000001	641736122	641749522	Host-associated;Mammals: Human;Visual system;Conjunctiva	vOTU_00000285	7219	1	7219	false	12	12	0	3	Provirus	0.9438	High-confidence	73.29	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia oklahomensis	Isolate taxonomy	Inoviruses (10.1038/s41564-019-0510-x)
